pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,target
8.81,11,4,7,-5.889763,-1.144854,8.4,1001.9,7.04
8.57,11,4,8,-5.868886,-1.24747,8.9,1002.2,5.92
6.97,11,4,9,-5.84622,-1.349706,9.3,1002.1,5.68
5.95,11,4,10,-6.847033,-1.455382,9.6,1002.0,5.34
5.74,11,4,11,-6.893654,-1.215537,10.0,1001.3,4.98
5.75,11,4,12,-6.913818,-1.095041,10.5,1001.2,4.29
5.74,11,4,13,-7.901507,-1.251476,10.9,1000.9,4.16
6.89,11,4,14,-6.947823,-0.853085,11.0,1001.1,4.31
7.41,11,4,15,-7.878462,-1.389185,11.3,1001.0,4.25
7.85,11,4,16,-7.922145,-1.113385,11.4,1000.9,4.4
8.52,11,4,17,-6.87139,-1.335663,10.9,1000.6,5.06
7.86,11,4,18,-6.847033,-1.455382,11.0,1000.6,6.23
7.04,11,4,19,-7.825181,-1.663294,11.4,999.8,6.3
5.92,11,4,20,-9.876883,-1.564345,11.5,999.9,7.49
5.68,11,4,21,-8.932915,-1.096824,11.6,999.9,7.89
5.34,11,4,22,-8.86327,-1.562834,11.6,1000.0,7.97
4.98,11,4,23,-8.86327,-1.562834,11.5,999.8,8.26
4.29,11,5,0,-7.922145,-1.113385,11.3,999.8,7.14
4.16,11,5,1,-8.998629,-0.157072,11.3,1000.2,5.91
4.31,11,5,2,-7.989036,0.418688,11.5,1000.4,7.82
4.25,11,5,3,-8.932915,1.096824,11.4,1000.3,9.21
4.4,11,5,4,-8.950697,0.940756,10.8,1001.0,7.66
5.06,11,5,5,-8.86327,1.562834,10.3,1001.3,8.38
6.23,11,5,6,-7.922145,1.113385,9.9,1002.2,8.66
6.3,11,5,7,-7.853017,1.526472,9.7,1003.1,9.17
7.49,11,5,8,-7.901507,1.251476,10.2,1003.4,9.9
7.89,11,5,9,-9.743701,2.249511,10.4,1004.0,11.65
7.97,11,5,10,-7.878462,1.389185,10.6,1003.9,14.23
8.26,11,5,11,-7.940369,0.974955,11.1,1003.7,13.75
7.14,11,5,12,-6.995736,-0.244296,11.2,1003.6,12.35
5.91,11,5,13,-5.999086,-0.104714,11.2,1002.9,12.51
7.82,11,5,14,-3.961072,-0.556692,10.4,1002.5,11.7
9.21,11,5,15,-3.682019,-1.562925,10.7,1001.6,12.17
7.66,11,5,16,-5.706339,-1.854102,11.1,1001.4,12.75
8.38,11,5,17,-5.795555,-1.552914,10.9,1001.0,11.63
8.66,11,5,18,-6.82059,-1.574657,9.8,1000.5,12.58
9.17,11,5,19,-4.698463,-1.710101,10.0,999.8,13.5
9.9,11,5,20,-4.781524,-1.461859,10.1,999.3,14.6
11.65,11,5,21,-4.806308,-1.378187,10.0,999.1,14.37
14.23,11,5,22,-4.727593,-1.627841,9.9,998.4,14.64
13.75,11,5,23,-4.755283,-1.545085,9.8,998.0,15.7
12.35,11,6,0,-3.53179,-1.877886,9.8,997.3,17.38
12.51,11,6,1,-3.53179,-1.877886,9.6,996.9,20.79
11.7,11,6,2,-3.682019,-1.562925,9.5,996.2,21.83
12.17,11,6,3,-5.523029,-2.344387,9.3,995.7,20.46
12.75,11,6,4,-3.564026,-1.815962,8.9,995.1,21.62
11.63,11,6,5,-4.414738,-2.347358,8.9,994.7,22.04
12.58,11,6,6,-3.464102,-2.0,8.4,994.6,22.31
13.5,11,6,7,-3.428669,-2.060152,8.4,994.4,21.76
14.6,11,6,8,-2.457456,-1.720729,8.5,994.2,21.01
14.37,11,6,9,-3.498479,-1.939238,8.7,994.0,18.87
14.64,11,6,10,-4.781524,-1.461859,9.0,993.8,15.45
15.7,11,6,11,-4.851479,-1.209609,9.0,993.6,14.83
17.38,11,6,12,-5.673111,-1.953409,8.7,993.4,15.45
20.79,11,6,13,-5.795555,-1.552914,8.5,993.8,21.64
21.83,11,6,14,-4.851479,-1.209609,8.3,993.9,19.25
20.46,11,6,15,-3.91259,-0.831647,8.2,994.4,13.07
21.62,11,6,16,-3.881183,-0.967688,7.5,994.7,12.75
22.04,11,6,17,-3.75877,-1.368081,7.6,995.0,10.52
22.31,11,6,18,-3.75877,-1.368081,7.6,995.4,11.67
21.76,11,6,19,-2.883785,-0.826912,7.2,996.0,11.13
21.01,11,6,20,-2.977638,-0.365608,7.0,996.8,11.18
18.87,11,6,21,-2.998172,-0.104698,6.7,997.5,12.28
15.45,11,6,22,-2.988584,0.261467,6.1,997.9,8.92
14.83,11,6,23,-2.970804,0.417519,5.9,998.4,9.78
15.45,11,0,0,-2.544144,1.589758,5.8,998.8,11.63
21.64,11,0,1,-0.71934,0.694658,5.3,999.3,15.93
19.25,11,0,2,-1.992389,0.174311,5.0,999.8,13.61
13.07,11,0,3,-0.99863,-0.052336,5.1,1000.2,12.39
12.75,11,0,4,-2.781552,1.12382,5.1,1001.0,11.67
10.52,11,0,5,-2.045995,2.194061,4.8,1001.5,13.65
11.67,11,0,6,0.034905,1.999695,5.1,1002.2,21.65
11.13,11,0,7,-0.312869,1.975377,5.2,1002.9,27.02
11.18,11,0,8,-1.172193,2.761515,5.4,1003.6,27.22
12.28,11,0,9,-0.938943,1.765895,5.4,1004.3,24.43
8.92,11,0,10,-1.361971,2.67302,6.0,1004.7,20.93
9.78,11,0,11,-1.172193,2.761515,5.7,1005.0,59.96
11.63,11,0,12,-1.267855,2.718923,5.7,1005.3,36.77
15.93,11,0,13,-0.584743,1.91261,5.8,1005.6,33.21
13.61,11,0,14,-1.147153,1.638304,4.5,1006.1,29.38
12.39,11,0,15,-1.677579,2.487113,3.1,1006.4,17.99
11.67,11,0,16,-1.985092,0.243739,3.1,1006.8,16.62
13.65,11,0,17,-1.94874,-0.449902,3.0,1007.2,12.28
21.65,11,0,18,-2.963065,-0.469303,2.9,1007.9,8.93
27.02,11,0,19,-1.980536,-0.278346,1.9,1008.4,6.7
27.22,11,0,20,-1.980536,-0.278346,1.2,1008.7,6.81
24.43,11,0,21,-1.891037,-0.651136,1.9,1009.0,8.44
20.93,11,0,22,-2.963065,-0.469303,1.8,1009.5,10.25
59.96,11,0,23,-1.922523,-0.551275,0.9,1009.5,12.38
36.77,11,1,0,-1.797588,-0.876742,0.9,1009.5,12.99
33.21,11,1,1,-3.881183,-0.967688,1.3,1009.7,14.5
29.38,11,1,2,-4.938442,-0.782172,0.9,1009.4,14.6
17.99,11,1,3,-3.984779,-0.348623,0.6,1009.6,15.42
16.62,11,1,4,-3.939231,-0.694593,1.4,1009.1,17.24
12.28,11,1,5,-3.734322,-1.433472,1.5,1008.6,23.08
8.93,11,1,6,-2.457456,-1.720729,1.7,1008.2,25.58
6.7,11,1,7,-2.457456,-1.720729,2.0,1007.8,25.7
6.81,11,1,8,-4.635919,-1.873033,2.7,1007.2,27.57
8.44,11,1,9,-5.84622,-1.349706,2.4,1007.5,28.21
10.25,11,1,10,-5.868886,-1.24747,2.4,1007.5,28.1
12.38,11,1,11,-4.972609,-0.522642,2.5,1007.7,28.33
12.99,11,1,12,-4.972609,-0.522642,2.7,1008.1,28.99
14.5,11,1,13,-3.970185,-0.487477,3.1,1008.4,24.91
14.6,11,1,14,-4.0,-0.0,3.4,1009.0,19.7
15.42,11,1,15,-3.970185,-0.487477,3.6,1009.4,19.39
17.24,11,1,16,-2.954423,-0.520945,3.8,1009.6,19.32
23.08,11,1,17,-2.92311,-0.674853,3.5,1010.0,18.28
25.58,11,1,18,-1.658075,-1.118386,3.2,1010.3,17.81
25.7,11,1,19,-2.718923,-1.267855,3.1,1010.4,16.28
27.57,11,1,20,-1.597271,-1.20363,3.8,1010.6,15.45
28.21,11,1,21,-1.94874,-0.449902,4.1,1010.9,14.65
28.1,11,1,22,-1.714335,-1.030076,4.5,1010.7,14.49
28.33,11,1,23,-2.781552,-1.12382,4.7,1010.7,14.34
28.99,11,2,0,-2.883785,-0.826912,4.7,1010.6,14.7
24.91,11,2,1,-3.75877,-1.368081,4.9,1010.4,15.33
19.7,11,2,2,-3.782074,-1.302273,4.8,1010.2,15.98
19.39,11,2,3,-2.598076,-1.5,4.7,1009.7,17.27
19.32,11,2,4,-2.571502,-1.545114,4.7,1009.6,18.91
18.28,11,2,5,-2.457456,-1.720729,4.7,1009.4,20.9
17.81,11,2,6,-2.194061,-2.045995,4.8,1009.3,23.16
16.28,11,2,7,-2.544144,-1.589758,5.0,1009.6,23.73
15.45,11,2,8,-2.571502,-1.545114,5.3,1009.6,24.33
14.65,11,2,9,-2.457456,-1.720729,5.3,1009.8,24.19
14.49,11,2,10,-2.457456,-1.720729,5.6,1009.4,23.18
14.34,11,2,11,-2.427051,-1.763356,5.7,1009.0,20.06
14.7,11,2,12,-2.427051,-1.763356,5.8,1008.5,18.97
15.33,11,2,13,-1.338261,-1.48629,5.8,1008.3,19.68
15.98,11,2,14,-1.285575,-1.532089,5.8,1008.0,19.44
17.27,11,2,15,-0.669131,-0.743145,5.6,1008.0,21.98
18.91,11,2,16,-1.363997,-1.462707,5.3,1007.9,28.2
20.9,11,2,17,-1.175571,-1.618034,5.1,1007.7,27.41
23.16,11,2,18,-0.515038,-0.857167,5.1,1007.5,26.39
23.73,11,2,19,-0.34202,-0.939693,4.3,1007.2,27.96
24.33,11,2,20,-0.190809,-0.981627,4.1,1007.1,28.2
24.19,11,2,21,-0.258819,-0.965926,4.4,1006.9,29.74
23.18,11,2,22,0.45399,-0.891007,3.9,1006.7,27.38
20.06,11,2,23,0.358368,-0.93358,4.2,1006.4,31.16
18.97,11,3,0,-0.069756,-0.997564,4.2,1005.9,33.87
19.68,11,3,1,0.241922,-0.970296,4.0,1005.5,29.61
19.44,11,3,2,0.121869,-0.992546,4.0,1004.9,29.98
21.98,11,3,3,0.618034,-1.902113,4.0,1004.2,32.35
28.2,11,3,4,0.584743,-1.91261,3.8,1003.5,34.35
27.41,11,3,5,0.716736,-1.867161,3.3,1002.8,38.17
26.39,11,3,6,1.285575,-1.532089,1.9,1002.3,39.32
27.96,11,3,7,1.532089,-1.285575,1.2,1001.8,37.85
28.2,11,3,8,2.571502,-1.545114,2.2,1001.1,34.68
29.74,11,3,9,1.361971,-2.67302,3.2,1000.4,34.28
27.38,11,3,10,1.763356,-2.427051,4.2,999.1,34.09
31.16,11,3,11,0.826912,-2.883785,4.8,998.1,30.14
33.87,11,3,12,0.927051,-2.85317,5.1,997.1,28.2
29.61,11,3,13,-0.584743,-1.91261,5.5,996.4,28.68
29.98,11,3,14,0.104672,-1.997259,4.1,995.9,29.43
32.35,11,3,15,1.0,-1.732051,3.5,995.0,29.4
34.35,11,3,16,1.267855,-2.718923,3.5,994.4,31.47
38.17,11,3,17,0.312869,-1.975377,3.5,994.0,32.65
39.32,11,3,18,-0.45399,-0.891007,3.7,993.8,32.93
37.85,11,3,19,-1.059839,-1.696096,3.8,993.1,35.11
34.68,11,3,20,-1.175571,-1.618034,3.6,993.2,36.7
34.28,11,3,21,-2.718923,-1.267855,3.6,993.1,35.63
34.09,11,3,22,-3.464102,-2.0,3.7,992.9,34.34
30.14,11,3,23,-4.755283,-1.545085,3.2,993.1,32.12
28.2,11,4,0,-3.595176,-1.753485,3.0,992.6,32.11
28.68,11,4,1,-2.427051,-1.763356,3.0,992.4,33.82
29.43,11,4,2,-2.457456,-1.720729,3.0,992.1,32.04
29.4,11,4,3,-1.363997,-1.462707,2.8,991.4,24.08
31.47,11,4,4,-0.415823,-1.956295,2.7,991.2,29.15
32.65,11,4,5,-0.584743,-1.91261,2.8,990.9,36.78
32.93,11,4,6,-0.618034,-1.902113,2.8,991.0,38.4
35.11,11,4,7,-0.551275,-1.922523,2.8,990.8,34.54
36.7,11,4,8,0.68404,-1.879385,2.9,990.8,32.17
35.63,11,4,9,-0.243739,-1.985092,3.3,990.6,31.37
34.34,11,4,10,0.618034,-1.902113,3.7,989.9,22.72
32.12,11,4,11,0.483844,-1.940591,3.9,989.3,16.36
32.11,11,4,12,1.389317,-1.43868,3.7,988.3,14.77
33.82,11,4,13,1.554292,-1.258641,3.6,987.5,11.88
32.04,11,4,14,1.677341,-1.089278,3.4,986.7,8.19
24.08,11,4,15,3.392192,-2.119677,2.7,986.1,6.74
29.15,11,4,16,2.85317,-0.927051,0.7,985.9,7.87
36.78,11,4,17,1.91261,0.584743,0.4,985.0,9.96
38.4,11,4,18,2.778633,2.877359,0.7,983.8,10.3
34.54,11,4,19,3.464102,2.0,1.0,983.0,12.82
32.17,11,4,20,2.045995,2.194061,1.4,982.0,18.34
31.37,11,4,21,2.0,3.464102,1.7,980.7,23.13
22.72,11,4,22,1.562925,3.682019,1.7,979.7,22.39
16.36,11,4,23,0.776457,2.897777,1.7,979.0,20.28
14.77,11,5,0,0.976704,2.836556,1.4,978.7,17.26
11.88,11,5,1,0.520945,2.954423,1.0,978.0,16.42
8.19,11,5,2,-0.278346,1.980536,0.5,977.4,19.21
6.74,11,5,3,-1.985092,0.243739,0.2,977.1,23.68
7.87,11,5,4,-1.940591,-0.483844,0.2,977.3,16.69
9.96,11,5,5,-2.954423,-0.520945,0.2,977.8,24.58
10.3,11,5,6,-2.934443,-0.623735,0.3,978.4,26.22
12.82,11,5,7,-2.836556,-0.976704,0.4,979.5,29.99
18.34,11,5,8,-3.881183,-0.967688,0.5,980.3,29.26
23.13,11,5,9,-4.667902,-1.79184,0.8,980.8,29.46
22.39,11,5,10,-3.654182,-1.626947,1.0,981.4,28.25
20.28,11,5,11,-4.567727,-2.033683,1.1,982.3,28.41
17.26,11,5,12,-2.67302,-1.361971,1.7,982.6,37.36
16.42,11,5,13,-2.67302,-1.361971,1.9,983.1,38.86
19.21,11,5,14,-1.765895,-0.938943,1.9,983.7,38.25
23.68,11,5,15,-1.532089,-1.285575,1.7,984.2,41.73
16.69,11,5,16,-1.389317,-1.43868,1.4,984.8,44.65
24.58,11,5,17,-1.43868,-1.389317,1.1,985.3,42.25
26.22,11,5,18,-1.231323,-1.576022,0.9,985.6,40.54
29.99,11,5,19,-0.99863,-0.052336,0.3,985.9,41.17
29.26,11,5,20,0.139173,-0.990268,0.4,986.2,42.73
29.46,11,5,21,0.529919,-0.848048,0.1,986.5,44.82
28.25,11,5,22,0.838671,-0.544639,0.1,986.5,40.84
28.41,11,5,23,1.782013,-0.907981,-0.1,985.9,34.81
37.36,11,6,0,1.618034,-1.175571,-0.7,985.7,31.11
38.86,11,6,1,0.809017,-0.587785,-0.3,986.2,33.12
38.25,11,6,2,0.529919,-0.848048,0.0,985.9,38.62
41.73,11,6,3,1.797588,-0.876742,0.2,985.7,39.55
44.65,11,6,4,1.812616,-0.845237,0.4,986.0,39.26
42.25,11,6,5,1.975377,-0.312869,-0.1,985.8,49.81
40.54,11,6,6,1.749239,-0.969619,0.2,986.0,40.67
41.17,11,6,7,0.0,0.0,-0.3,986.4,32.31
42.73,11,6,8,0.987688,-0.156434,0.4,986.2,31.71
44.82,11,6,9,0.848048,-0.529919,1.3,986.4,28.0
40.84,11,6,10,1.940591,-0.483844,2.8,986.1,22.75
34.81,11,6,11,2.92311,-0.674853,3.9,985.7,16.67
31.11,11,6,12,3.0,0.0,4.6,985.3,23.6
33.12,11,6,13,2.995889,0.157008,4.0,984.7,21.07
38.62,11,6,14,3.939231,0.694593,3.6,984.1,18.02
39.55,11,6,15,2.800741,1.075104,3.3,983.7,16.98
39.26,11,6,16,2.92311,0.674853,3.1,983.4,13.78
49.81,11,6,17,3.236068,2.351141,3.1,982.8,11.13
40.67,11,6,18,4.09576,2.867882,2.8,981.9,12.52
32.31,11,6,19,3.75877,1.368081,2.7,981.3,12.4
31.71,11,6,20,3.825219,1.169487,3.0,980.9,11.4
28.0,11,6,21,1.975377,0.312869,3.2,980.5,11.27
22.75,11,6,22,1.94874,0.449902,3.4,979.7,11.65
16.67,11,6,23,-0.573576,0.819152,3.3,979.5,11.64
23.6,11,0,0,-0.069756,0.997564,3.5,979.2,13.21
21.07,11,0,1,-1.389317,1.43868,3.2,979.1,11.64
18.02,11,0,2,-2.999543,-0.052357,2.8,978.8,10.11
16.98,11,0,3,-3.999391,0.06981,1.9,978.8,9.92
13.78,11,0,4,-3.990256,-0.279026,1.0,978.9,11.58
11.13,11,0,5,-5.84622,1.349706,0.7,978.8,12.18
12.52,11,0,6,-5.889763,1.144854,0.7,979.4,11.13
12.4,11,0,7,-5.821774,1.451531,0.7,979.7,9.23
11.4,11,0,8,-6.87139,1.335663,0.8,980.3,8.51
11.27,11,0,9,-6.913818,1.095041,0.8,980.2,12.17
11.65,11,0,10,-6.961653,0.731699,0.8,980.4,10.87
11.64,11,0,11,-6.87139,1.335663,0.9,980.4,8.62
13.21,11,0,12,-6.931876,0.974212,1.2,980.3,7.59
11.64,11,0,13,-5.977168,0.522934,1.6,980.3,6.38
10.11,11,0,14,-7.969558,0.697246,1.7,980.7,5.26
9.92,11,0,15,-6.990407,-0.366352,1.5,981.3,4.84
11.58,11,0,16,-5.999086,-0.104714,1.1,981.8,4.17
12.18,11,0,17,-6.982948,-0.488295,0.9,982.4,5.22
11.13,11,0,18,-6.982948,-0.488295,1.0,982.9,6.71
9.23,11,0,19,-5.996345,-0.209397,1.5,983.3,8.86
8.51,11,0,20,-6.931876,0.974212,1.8,984.3,9.67
12.17,11,0,21,-4.980973,-0.435779,1.5,984.6,8.97
10.87,11,0,22,-5.908847,-1.041889,1.4,985.0,9.47
8.62,11,0,23,-6.995736,-0.244296,1.5,985.3,11.55
7.59,11,1,0,-5.996345,-0.209397,1.5,985.9,12.39
6.38,11,1,1,-5.996345,-0.209397,1.5,986.8,11.42
5.26,11,1,2,-5.955277,-0.731216,1.3,987.1,12.47
4.84,11,1,3,-6.995736,-0.244296,1.0,987.5,11.54
4.17,11,1,4,-6.998934,0.122167,0.8,987.9,9.47
5.22,11,1,5,-4.980973,-0.435779,0.7,988.2,10.68
6.71,11,1,6,-4.908136,-0.954045,0.3,988.5,11.43
8.86,11,1,7,-3.804226,-1.236068,0.3,988.5,11.67
9.67,11,1,8,-3.654182,-1.626947,0.4,988.0,11.63
8.97,11,1,9,-3.682019,-1.562925,1.3,986.9,9.64
9.47,11,1,10,-2.194061,-2.045995,1.4,985.9,6.63
11.55,11,1,11,-1.846984,-2.364032,1.0,984.7,56.81
12.39,11,1,12,0.052357,-2.999543,1.0,982.9,56.46
11.42,11,1,13,-0.623735,-2.934443,1.8,981.2,51.44
12.47,11,1,14,-0.06981,-3.999391,1.4,979.6,49.99
11.54,11,1,15,0.674853,-2.92311,0.5,978.1,46.85
9.47,11,1,16,0.104698,-2.998172,0.5,977.1,43.85
10.68,11,1,17,-3.31615,-2.236772,1.2,976.3,44.27
11.43,11,1,18,-2.696382,-1.315113,0.8,976.3,44.95
11.67,11,1,19,-6.847033,-1.455382,1.7,976.4,45.79
11.63,11,1,20,-4.667902,-1.79184,2.6,976.4,44.01
9.64,11,1,21,-4.829629,-1.294095,2.8,977.2,45.93
6.63,11,1,22,-6.82059,1.574657,2.5,978.4,34.33
56.81,11,1,23,-6.062178,3.5,2.2,979.8,26.82
56.46,12,2,0,-5.523029,2.344387,1.5,981.7,27.07
51.44,12,2,1,-5.481273,2.44042,1.2,983.9,29.14
49.99,12,2,2,-4.531539,2.113091,0.9,985.4,30.27
46.85,12,2,3,-5.297686,2.816829,0.8,987.0,31.92
43.85,12,2,4,-3.654182,1.626947,0.2,988.1,35.48
44.27,12,2,5,-2.970804,-0.417519,-0.6,988.7,34.04
44.95,12,2,6,-2.819078,-1.02606,-0.3,989.3,30.29
45.79,12,2,7,-1.554292,-1.258641,-0.1,989.8,28.67
44.01,12,2,8,-0.716736,-1.867161,0.5,989.8,30.59
45.93,12,2,9,-1.20363,-1.597271,1.2,989.4,32.96
34.33,12,2,10,-2.598076,-1.5,1.7,988.8,31.89
26.82,12,2,11,-0.034905,-1.999695,2.1,988.3,22.39
27.07,12,2,12,1.12382,-2.781552,2.1,987.6,18.58
29.14,12,2,13,2.178556,-3.354682,2.2,986.3,16.76
30.27,12,2,14,2.294306,-3.276608,1.5,985.4,14.58
31.92,12,2,15,2.972579,-2.676522,1.0,984.0,10.81
35.48,12,2,16,2.624236,-3.018838,0.8,983.0,9.15
34.04,12,2,17,2.060152,-3.428669,1.3,982.0,9.27
30.29,12,2,18,1.5,-2.598076,1.7,980.9,14.34
28.67,12,2,19,2.0,-3.464102,2.4,980.0,17.66
30.59,12,2,20,1.626947,-3.654182,3.0,979.1,18.96
32.96,12,2,21,1.22021,-2.740636,3.5,978.5,16.77
31.89,12,2,22,0.725766,-2.910887,4.7,978.0,18.81
22.39,12,2,23,0.625738,-3.950753,5.4,977.2,15.83
18.58,12,3,0,0.279026,-3.990256,6.0,976.7,13.87
16.76,12,3,1,-0.418114,-3.978088,6.4,976.4,13.91
14.58,12,3,2,-0.052357,-2.999543,6.6,976.3,13.67
10.81,12,3,3,-0.174311,-1.992389,6.1,976.2,13.32
9.15,12,3,4,0.278346,-1.980536,5.7,976.0,13.25
9.27,12,3,5,-3.213938,-3.830222,6.6,976.5,11.05
14.34,12,3,6,-3.064178,-2.57115,6.1,977.2,10.53
17.66,12,3,7,-2.624236,-3.018838,5.8,978.2,12.9
18.96,12,3,8,-3.409992,-3.656769,5.9,978.7,17.06
16.77,12,3,9,-4.528257,-3.936354,6.3,979.1,17.47
18.81,12,3,10,-6.291558,-3.068598,6.0,979.4,20.81
15.83,12,3,11,-6.000171,-3.605267,6.5,979.6,33.43
13.87,12,3,12,-5.870694,-3.812473,6.0,980.0,34.82
13.91,12,3,13,-5.601483,-2.150208,5.9,980.7,35.69
13.67,12,3,14,-5.638156,-2.052121,5.0,981.4,34.65
13.32,12,3,15,-3.654182,-1.626947,4.4,982.4,29.53
13.25,12,3,16,-5.481273,-2.44042,4.2,983.4,25.95
11.05,12,3,17,-3.682019,-1.562925,3.4,984.3,24.96
10.53,12,3,18,-3.708735,-1.498426,2.7,984.9,25.31
12.9,12,3,19,-4.667902,-1.79184,2.2,985.7,20.3
17.06,12,3,20,-4.755283,-1.545085,1.7,986.0,20.3
17.47,12,3,21,-3.682019,-1.562925,1.3,986.4,18.69
20.81,12,3,22,-3.863703,-1.035276,1.5,987.2,16.22
33.43,12,3,23,-4.851479,-1.209609,1.3,987.4,13.9
34.82,12,4,0,-4.781524,-1.461859,1.0,987.8,12.33
35.69,12,4,1,-4.908136,-0.954045,0.7,988.6,12.96
34.65,12,4,2,-4.924039,-0.868241,0.6,989.1,9.65
29.53,12,4,3,-4.95134,-0.695866,0.5,989.8,9.04
25.95,12,4,4,-3.939231,-0.694593,0.0,990.7,10.25
24.96,12,4,5,-3.91259,-0.831647,0.2,991.2,9.96
25.31,12,4,6,-4.980973,-0.435779,0.4,992.0,12.99
20.3,12,4,7,-4.890738,-1.039558,-0.3,992.7,14.16
20.3,12,4,8,-4.851479,-1.209609,-0.1,993.3,20.44
18.69,12,4,9,-2.925415,-2.727993,0.8,993.5,23.15
16.22,12,4,10,-1.633917,-2.516012,1.9,993.2,20.19
13.9,12,4,11,-2.877359,-2.778633,2.9,992.8,11.8
12.33,12,4,12,-4.567727,-2.033683,2.6,993.0,11.29
12.96,12,4,13,-4.755283,-1.545085,2.1,993.4,10.35
9.65,12,4,14,-3.881183,-0.967688,2.2,994.1,10.43
9.04,12,4,15,-2.67302,-1.361971,2.3,994.7,15.17
10.25,12,4,16,-3.654182,-1.626947,2.3,995.1,15.25
9.96,12,4,17,-3.564026,-1.815962,2.3,995.7,15.63
12.99,12,4,18,-2.516012,-1.633917,2.1,995.9,17.55
14.16,12,4,19,-3.276608,-2.294306,1.5,996.4,18.47
20.44,12,4,20,-3.53179,-1.877886,1.5,996.7,17.58
23.15,12,4,21,-1.363997,-1.462707,0.5,997.0,15.83
20.19,12,4,22,-2.007392,-2.229434,0.0,996.8,14.11
11.8,12,4,23,0.034905,-1.999695,-0.6,996.5,15.33
11.29,12,5,0,-0.309017,-0.951057,-1.2,996.0,15.01
10.35,12,5,1,-0.139513,-1.995128,-1.3,995.8,18.75
10.43,12,5,2,0.381618,-1.963254,-1.8,995.3,18.27
15.17,12,5,3,0.776457,-2.897777,-2.2,994.7,37.7
15.25,12,5,4,1.172193,-2.761515,-1.9,994.0,42.92
15.63,12,5,5,1.12382,-2.781552,-1.8,993.5,38.88
17.55,12,5,6,1.22021,-2.740636,-1.3,993.1,28.39
18.47,12,5,7,1.02606,-2.819078,-0.6,993.2,21.05
17.58,12,5,8,0.725766,-2.910887,0.2,993.0,15.47
15.83,12,5,9,0.623735,-2.934443,0.9,992.8,12.99
14.11,12,5,10,0.623735,-2.934443,1.3,992.5,23.16
15.33,12,5,11,0.584743,-1.91261,1.5,992.1,9.23
15.01,12,5,12,0.584743,-1.91261,1.8,991.8,9.35
18.75,12,5,13,0.312869,-1.975377,1.8,991.8,9.0
18.27,12,5,14,0.623735,-2.934443,0.6,991.9,8.83
37.7,12,5,15,0.813473,-1.827091,-0.1,992.1,9.19
42.92,12,5,16,1.059839,-1.696096,-0.1,992.1,9.34
38.88,12,5,17,1.0,-1.732051,-0.1,992.6,9.86
28.39,12,5,18,1.554292,-1.258641,-0.1,992.2,8.58
21.05,12,5,19,1.258641,-1.554292,-0.4,992.2,6.98
15.47,12,5,20,1.749239,-0.969619,-0.8,991.9,6.59
12.99,12,5,21,1.867161,-0.716736,-0.7,992.1,6.5
23.16,12,5,22,2.623859,-1.454429,-1.4,992.2,5.93
9.23,12,5,23,2.963065,-0.469303,-2.8,991.9,6.24
9.35,12,6,0,2.944882,-0.572427,-2.8,991.5,7.76
9.0,12,6,1,2.836556,-0.976704,-2.8,991.9,8.18
8.83,12,6,2,2.781552,-1.12382,-2.6,991.8,9.18
9.19,12,6,3,3.994518,-0.209344,-1.7,991.6,12.48
9.34,12,6,4,2.998172,0.104698,-3.1,991.7,15.33
9.86,12,6,5,2.740636,-1.22021,-3.1,992.0,15.06
8.58,12,6,6,3.990256,-0.279026,-2.6,992.0,15.46
6.98,12,6,7,1.992389,-0.174311,-2.7,992.3,14.58
6.59,12,6,8,2.977638,0.365608,-2.0,992.6,10.69
6.5,12,6,9,2.954423,0.520945,-1.3,992.9,7.58
5.93,12,6,10,2.883785,0.826912,-0.7,993.0,6.56
6.24,12,6,11,2.868914,0.877115,-0.3,992.8,17.33
7.76,12,6,12,2.67302,1.361971,-0.1,992.7,16.58
8.18,12,6,13,2.998172,-0.104698,-0.5,992.9,17.16
9.18,12,6,14,1.94874,0.449902,-0.5,993.5,17.09
12.48,12,6,15,2.67302,1.361971,-0.4,993.7,21.6
15.33,12,6,16,2.623859,1.454429,-0.3,993.9,23.33
15.06,12,6,17,2.623859,1.454429,-0.2,994.0,24.08
15.46,12,6,18,3.845047,1.102549,-0.1,994.3,18.42
14.58,12,6,19,2.740636,1.22021,-0.1,994.5,20.63
10.69,12,6,20,2.427051,1.763356,0.0,995.1,16.9
7.58,12,6,21,1.618034,1.175571,0.0,995.4,17.34
6.56,12,6,22,2.457456,1.720729,0.0,995.4,16.58
17.33,12,6,23,2.158019,2.083975,0.0,995.4,18.64
16.58,12,0,0,2.457456,1.720729,0.0,995.4,23.61
17.16,12,0,1,1.414214,1.414214,0.0,995.7,17.96
17.09,12,0,2,1.597271,1.20363,0.1,996.0,21.33
21.6,12,0,3,1.20363,1.597271,0.1,996.0,22.21
23.33,12,0,4,1.368081,3.75877,0.0,996.2,24.64
24.08,12,0,5,1.454429,2.623859,0.0,997.2,16.41
18.42,12,0,6,1.498426,3.708735,-0.1,996.8,16.39
20.63,12,0,7,1.887961,2.331438,-0.1,998.0,11.27
16.9,12,0,8,2.0,3.464102,-0.2,998.1,7.58
17.34,12,0,9,1.589758,2.544144,-0.3,998.7,7.21
16.58,12,0,10,1.939238,3.498479,-0.5,998.6,9.43
18.64,12,0,11,1.12382,2.781552,-0.6,998.7,12.9
