pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,humidity
18.34,11,5,8,-3.881183,-0.967688,0.5,980.3,98
23.13,11,5,9,-4.667902,-1.79184,0.8,980.8,97
22.39,11,5,10,-3.654182,-1.626947,1.0,981.4,97
20.28,11,5,11,-4.567727,-2.033683,1.1,982.3,96
17.26,11,5,12,-2.67302,-1.361971,1.7,982.6,92
16.42,11,5,13,-2.67302,-1.361971,1.9,983.1,89
19.21,11,5,14,-1.765895,-0.938943,1.9,983.7,89
23.68,11,5,15,-1.532089,-1.285575,1.7,984.2,90
16.69,11,5,16,-1.389317,-1.43868,1.4,984.8,89
24.58,11,5,17,-1.43868,-1.389317,1.1,985.3,87
26.22,11,5,18,-1.231323,-1.576022,0.9,985.6,87
29.99,11,5,19,-0.99863,-0.052336,0.3,985.9,89
29.26,11,5,20,0.139173,-0.990268,0.4,986.2,89
29.46,11,5,21,0.529919,-0.848048,0.1,986.5,93
28.25,11,5,22,0.838671,-0.544639,0.1,986.5,93
28.41,11,5,23,1.782013,-0.907981,-0.1,985.9,93
37.36,11,6,0,1.618034,-1.175571,-0.7,985.7,94
38.86,11,6,1,0.809017,-0.587785,-0.3,986.2,95
38.25,11,6,2,0.529919,-0.848048,0.0,985.9,96
41.73,11,6,3,1.797588,-0.876742,0.2,985.7,97
44.65,11,6,4,1.812616,-0.845237,0.4,986.0,96
42.25,11,6,5,1.975377,-0.312869,-0.1,985.8,96
40.54,11,6,6,1.749239,-0.969619,0.2,986.0,96
41.17,11,6,7,0.0,0.0,-0.3,986.4,96
42.73,11,6,8,0.987688,-0.156434,0.4,986.2,97
44.82,11,6,9,0.848048,-0.529919,1.3,986.4,96
40.84,11,6,10,1.940591,-0.483844,2.8,986.1,91
34.81,11,6,11,2.92311,-0.674853,3.9,985.7,85
31.11,11,6,12,3.0,0.0,4.6,985.3,79
33.12,11,6,13,2.995889,0.157008,4.0,984.7,84
38.62,11,6,14,3.939231,0.694593,3.6,984.1,87
39.55,11,6,15,2.800741,1.075104,3.3,983.7,89
39.26,11,6,16,2.92311,0.674853,3.1,983.4,89
49.81,11,6,17,3.236068,2.351141,3.1,982.8,89
40.67,11,6,18,4.09576,2.867882,2.8,981.9,93
32.31,11,6,19,3.75877,1.368081,2.7,981.3,96
31.71,11,6,20,3.825219,1.169487,3.0,980.9,96
28.0,11,6,21,1.975377,0.312869,3.2,980.5,97
22.75,11,6,22,1.94874,0.449902,3.4,979.7,97
16.67,11,6,23,-0.573576,0.819152,3.3,979.5,97
23.6,11,0,0,-0.069756,0.997564,3.5,979.2,98
21.07,11,0,1,-1.389317,1.43868,3.2,979.1,98
18.02,11,0,2,-2.999543,-0.052357,2.8,978.8,98
16.98,11,0,3,-3.999391,0.06981,1.9,978.8,98
13.78,11,0,4,-3.990256,-0.279026,1.0,978.9,98
11.13,11,0,5,-5.84622,1.349706,0.7,978.8,98
12.52,11,0,6,-5.889763,1.144854,0.7,979.4,98
12.4,11,0,7,-5.821774,1.451531,0.7,979.7,98
11.4,11,0,8,-6.87139,1.335663,0.8,980.3,94
11.27,11,0,9,-6.913818,1.095041,0.8,980.2,94
11.65,11,0,10,-6.961653,0.731699,0.8,980.4,94
11.64,11,0,11,-6.87139,1.335663,0.9,980.4,94
13.21,11,0,12,-6.931876,0.974212,1.2,980.3,94
11.64,11,0,13,-5.977168,0.522934,1.6,980.3,93
10.11,11,0,14,-7.969558,0.697246,1.7,980.7,91
9.92,11,0,15,-6.990407,-0.366352,1.5,981.3,93
11.58,11,0,16,-5.999086,-0.104714,1.1,981.8,95
12.18,11,0,17,-6.982948,-0.488295,0.9,982.4,96
11.13,11,0,18,-6.982948,-0.488295,1.0,982.9,96
9.23,11,0,19,-5.996345,-0.209397,1.5,983.3,96
8.51,11,0,20,-6.931876,0.974212,1.8,984.3,93
12.17,11,0,21,-4.980973,-0.435779,1.5,984.6,95
10.87,11,0,22,-5.908847,-1.041889,1.4,985.0,93
8.62,11,0,23,-6.995736,-0.244296,1.5,985.3,92
7.59,11,1,0,-5.996345,-0.209397,1.5,985.9,90
6.38,11,1,1,-5.996345,-0.209397,1.5,986.8,90
5.26,11,1,2,-5.955277,-0.731216,1.3,987.1,87
4.84,11,1,3,-6.995736,-0.244296,1.0,987.5,87
4.17,11,1,4,-6.998934,0.122167,0.8,987.9,86
5.22,11,1,5,-4.980973,-0.435779,0.7,988.2,84
6.71,11,1,6,-4.908136,-0.954045,0.3,988.5,86
8.86,11,1,7,-3.804226,-1.236068,0.3,988.5,87
9.67,11,1,8,-3.654182,-1.626947,0.4,988.0,89
8.97,11,1,9,-3.682019,-1.562925,1.3,986.9,79
9.47,11,1,10,-2.194061,-2.045995,1.4,985.9,75
11.55,11,1,11,-1.846984,-2.364032,1.0,984.7,85
12.39,11,1,12,0.052357,-2.999543,1.0,982.9,91
11.42,11,1,13,-0.623735,-2.934443,1.8,981.2,82
12.47,11,1,14,-0.06981,-3.999391,1.4,979.6,86
11.54,11,1,15,0.674853,-2.92311,0.5,978.1,95
9.47,11,1,16,0.104698,-2.998172,0.5,977.1,96
10.68,11,1,17,-3.31615,-2.236772,1.2,976.3,93
11.43,11,1,18,-2.696382,-1.315113,0.8,976.3,95
11.67,11,1,19,-6.847033,-1.455382,1.7,976.4,94
11.63,11,1,20,-4.667902,-1.79184,2.6,976.4,93
9.64,11,1,21,-4.829629,-1.294095,2.8,977.2,93
6.63,11,1,22,-6.82059,1.574657,2.5,978.4,94
56.81,11,1,23,-6.062178,3.5,2.2,979.8,90
56.46,12,2,0,-5.523029,2.344387,1.5,981.7,90
51.44,12,2,1,-5.481273,2.44042,1.2,983.9,87
49.99,12,2,2,-4.531539,2.113091,0.9,985.4,87
46.85,12,2,3,-5.297686,2.816829,0.8,987.0,86
43.85,12,2,4,-3.654182,1.626947,0.2,988.1,84
44.27,12,2,5,-2.970804,-0.417519,-0.6,988.7,87
44.95,12,2,6,-2.819078,-1.02606,-0.3,989.3,89
45.79,12,2,7,-1.554292,-1.258641,-0.1,989.8,88
44.01,12,2,8,-0.716736,-1.867161,0.5,989.8,87
45.93,12,2,9,-1.20363,-1.597271,1.2,989.4,87
34.33,12,2,10,-2.598076,-1.5,1.7,988.8,84
26.82,12,2,11,-0.034905,-1.999695,2.1,988.3,83
27.07,12,2,12,1.12382,-2.781552,2.1,987.6,82
29.14,12,2,13,2.178556,-3.354682,2.2,986.3,82
30.27,12,2,14,2.294306,-3.276608,1.5,985.4,88
31.92,12,2,15,2.972579,-2.676522,1.0,984.0,93
35.48,12,2,16,2.624236,-3.018838,0.8,983.0,95
34.04,12,2,17,2.060152,-3.428669,1.3,982.0,95
30.29,12,2,18,1.5,-2.598076,1.7,980.9,95
28.67,12,2,19,2.0,-3.464102,2.4,980.0,95
30.59,12,2,20,1.626947,-3.654182,3.0,979.1,96
32.96,12,2,21,1.22021,-2.740636,3.5,978.5,96
31.89,12,2,22,0.725766,-2.910887,4.7,978.0,96
22.39,12,2,23,0.625738,-3.950753,5.4,977.2,93
18.58,12,3,0,0.279026,-3.990256,6.0,976.7,91
16.76,12,3,1,-0.418114,-3.978088,6.4,976.4,88
14.58,12,3,2,-0.052357,-2.999543,6.6,976.3,85
10.81,12,3,3,-0.174311,-1.992389,6.1,976.2,86
9.15,12,3,4,0.278346,-1.980536,5.7,976.0,86
9.27,12,3,5,-3.213938,-3.830222,6.6,976.5,75
14.34,12,3,6,-3.064178,-2.57115,6.1,977.2,75
17.66,12,3,7,-2.624236,-3.018838,5.8,978.2,72
18.96,12,3,8,-3.409992,-3.656769,5.9,978.7,63
16.77,12,3,9,-4.528257,-3.936354,6.3,979.1,60
18.81,12,3,10,-6.291558,-3.068598,6.0,979.4,57
15.83,12,3,11,-6.000171,-3.605267,6.5,979.6,56
13.87,12,3,12,-5.870694,-3.812473,6.0,980.0,53
13.91,12,3,13,-5.601483,-2.150208,5.9,980.7,51
13.67,12,3,14,-5.638156,-2.052121,5.0,981.4,53
13.32,12,3,15,-3.654182,-1.626947,4.4,982.4,58
13.25,12,3,16,-5.481273,-2.44042,4.2,983.4,54
11.05,12,3,17,-3.682019,-1.562925,3.4,984.3,58
10.53,12,3,18,-3.708735,-1.498426,2.7,984.9,62
12.9,12,3,19,-4.667902,-1.79184,2.2,985.7,61
17.06,12,3,20,-4.755283,-1.545085,1.7,986.0,63
17.47,12,3,21,-3.682019,-1.562925,1.3,986.4,66
20.81,12,3,22,-3.863703,-1.035276,1.5,987.2,66
33.43,12,3,23,-4.851479,-1.209609,1.3,987.4,69
34.82,12,4,0,-4.781524,-1.461859,1.0,987.8,71
35.69,12,4,1,-4.908136,-0.954045,0.7,988.6,74
34.65,12,4,2,-4.924039,-0.868241,0.6,989.1,77
29.53,12,4,3,-4.95134,-0.695866,0.5,989.8,79
25.95,12,4,4,-3.939231,-0.694593,0.0,990.7,83
24.96,12,4,5,-3.91259,-0.831647,0.2,991.2,84
25.31,12,4,6,-4.980973,-0.435779,0.4,992.0,78
20.3,12,4,7,-4.890738,-1.039558,-0.3,992.7,77
20.3,12,4,8,-4.851479,-1.209609,-0.1,993.3,76
18.69,12,4,9,-2.925415,-2.727993,0.8,993.5,71
16.22,12,4,10,-1.633917,-2.516012,1.9,993.2,67
13.9,12,4,11,-2.877359,-2.778633,2.9,992.8,64
12.33,12,4,12,-4.567727,-2.033683,2.6,993.0,66
12.96,12,4,13,-4.755283,-1.545085,2.1,993.4,73
9.65,12,4,14,-3.881183,-0.967688,2.2,994.1,72
9.04,12,4,15,-2.67302,-1.361971,2.3,994.7,70
10.25,12,4,16,-3.654182,-1.626947,2.3,995.1,69
9.96,12,4,17,-3.564026,-1.815962,2.3,995.7,70
12.99,12,4,18,-2.516012,-1.633917,2.1,995.9,69
14.16,12,4,19,-3.276608,-2.294306,1.5,996.4,68
20.44,12,4,20,-3.53179,-1.877886,1.5,996.7,61
23.15,12,4,21,-1.363997,-1.462707,0.5,997.0,63
20.19,12,4,22,-2.007392,-2.229434,0.0,996.8,62
11.8,12,4,23,0.034905,-1.999695,-0.6,996.5,65
11.29,12,5,0,-0.309017,-0.951057,-1.2,996.0,70
10.35,12,5,1,-0.139513,-1.995128,-1.3,995.8,70
10.43,12,5,2,0.381618,-1.963254,-1.8,995.3,72
15.17,12,5,3,0.776457,-2.897777,-2.2,994.7,75
15.25,12,5,4,1.172193,-2.761515,-1.9,994.0,76
15.63,12,5,5,1.12382,-2.781552,-1.8,993.5,77
17.55,12,5,6,1.22021,-2.740636,-1.3,993.1,74
18.47,12,5,7,1.02606,-2.819078,-0.6,993.2,72
17.58,12,5,8,0.725766,-2.910887,0.2,993.0,67
15.83,12,5,9,0.623735,-2.934443,0.9,992.8,65
14.11,12,5,10,0.623735,-2.934443,1.3,992.5,64
15.33,12,5,11,0.584743,-1.91261,1.5,992.1,63
15.01,12,5,12,0.584743,-1.91261,1.8,991.8,63
18.75,12,5,13,0.312869,-1.975377,1.8,991.8,63
18.27,12,5,14,0.623735,-2.934443,0.6,991.9,79
37.7,12,5,15,0.813473,-1.827091,-0.1,992.1,92
42.92,12,5,16,1.059839,-1.696096,-0.1,992.1,95
38.88,12,5,17,1.0,-1.732051,-0.1,992.6,92
28.39,12,5,18,1.554292,-1.258641,-0.1,992.2,92
21.05,12,5,19,1.258641,-1.554292,-0.4,992.2,89
15.47,12,5,20,1.749239,-0.969619,-0.8,991.9,85
12.99,12,5,21,1.867161,-0.716736,-0.7,992.1,81
23.16,12,5,22,2.623859,-1.454429,-1.4,992.2,78
9.23,12,5,23,2.963065,-0.469303,-2.8,991.9,82
9.35,12,6,0,2.944882,-0.572427,-2.8,991.5,86
9.0,12,6,1,2.836556,-0.976704,-2.8,991.9,85
8.83,12,6,2,2.781552,-1.12382,-2.6,991.8,86
9.19,12,6,3,3.994518,-0.209344,-1.7,991.6,85
9.34,12,6,4,2.998172,0.104698,-3.1,991.7,87
9.86,12,6,5,2.740636,-1.22021,-3.1,992.0,87
8.58,12,6,6,3.990256,-0.279026,-2.6,992.0,87
6.98,12,6,7,1.992389,-0.174311,-2.7,992.3,88
6.59,12,6,8,2.977638,0.365608,-2.0,992.6,88
6.5,12,6,9,2.954423,0.520945,-1.3,992.9,85
5.93,12,6,10,2.883785,0.826912,-0.7,993.0,83
6.24,12,6,11,2.868914,0.877115,-0.3,992.8,82
7.76,12,6,12,2.67302,1.361971,-0.1,992.7,82
8.18,12,6,13,2.998172,-0.104698,-0.5,992.9,90
9.18,12,6,14,1.94874,0.449902,-0.5,993.5,93
12.48,12,6,15,2.67302,1.361971,-0.4,993.7,95
15.33,12,6,16,2.623859,1.454429,-0.3,993.9,95
15.06,12,6,17,2.623859,1.454429,-0.2,994.0,96
15.46,12,6,18,3.845047,1.102549,-0.1,994.3,96
14.58,12,6,19,2.740636,1.22021,-0.1,994.5,96
10.69,12,6,20,2.427051,1.763356,0.0,995.1,96
7.58,12,6,21,1.618034,1.175571,0.0,995.4,97
6.56,12,6,22,2.457456,1.720729,0.0,995.4,96
17.33,12,6,23,2.158019,2.083975,0.0,995.4,96
16.58,12,0,0,2.457456,1.720729,0.0,995.4,96
17.16,12,0,1,1.414214,1.414214,0.0,995.7,96
17.09,12,0,2,1.597271,1.20363,0.1,996.0,96
21.6,12,0,3,1.20363,1.597271,0.1,996.0,96
23.33,12,0,4,1.368081,3.75877,0.0,996.2,96
24.08,12,0,5,1.454429,2.623859,0.0,997.2,96
18.42,12,0,6,1.498426,3.708735,-0.1,996.8,96
20.63,12,0,7,1.887961,2.331438,-0.1,998.0,95
16.9,12,0,8,2.0,3.464102,-0.2,998.1,95
17.34,12,0,9,1.589758,2.544144,-0.3,998.7,96
16.58,12,0,10,1.939238,3.498479,-0.5,998.6,96
18.64,12,0,11,1.12382,2.781552,-0.6,998.7,95
23.61,12,0,12,1.302273,3.782074,-0.7,998.9,94
17.96,12,0,13,1.953656,4.602524,-0.8,998.9,93
21.33,12,0,14,0.763236,3.926509,-0.9,999.4,92
22.21,12,0,15,0.469303,2.963065,-1.1,999.7,92
24.64,12,0,16,1.461859,4.781524,-1.2,999.9,91
16.41,12,0,17,-0.06981,3.999391,-1.3,1000.6,92
16.39,12,0,18,0.174497,4.996954,-1.4,1000.4,90
11.27,12,0,19,0.694593,3.939231,-1.6,1000.5,89
7.58,12,0,20,-1.562925,3.682019,-2.0,1000.9,91
7.21,12,0,21,-0.694593,3.939231,-2.3,1001.0,92
9.43,12,0,22,0.052357,2.999543,-2.4,1001.0,90
12.9,12,0,23,-0.877115,2.868914,-2.6,1000.8,91
12.47,12,1,0,0.725766,2.910887,-2.8,1000.8,90
12.48,12,1,1,1.172193,2.761515,-3.0,1001.3,90
12.44,12,1,2,0.674853,2.92311,-3.1,1001.3,91
13.07,12,1,3,0.365608,2.977638,-3.1,1001.3,91
15.38,12,1,4,0.069799,1.998782,-3.0,1001.3,90
17.32,12,1,5,1.43868,1.389317,-3.1,1001.8,89
16.97,12,1,6,1.732051,1.0,-3.1,1001.9,91
17.64,12,1,7,1.928363,2.298133,-3.0,1002.2,88
17.09,12,1,8,2.761515,1.172193,-3.1,1002.6,87
22.09,12,1,9,1.928363,2.298133,-3.1,1003.0,88
21.24,12,1,10,2.487113,1.677579,-2.9,1002.9,87
19.89,12,1,11,2.083975,2.158019,-2.4,1002.7,85
16.95,12,1,12,2.395907,1.805445,-2.4,1003.0,84
22.3,12,1,13,2.761515,1.172193,-2.6,1003.2,85
22.46,12,1,14,3.31615,2.236772,-2.9,1003.4,83
17.0,12,1,15,3.428669,2.060152,-3.3,1003.7,82
16.95,12,1,16,3.428669,2.060152,-3.5,1003.8,78
16.02,12,1,17,2.427051,1.763356,-3.7,1004.2,81
13.96,12,1,18,3.464102,2.0,-4.0,1004.4,83
12.85,12,1,19,3.926509,-0.763236,-4.3,1004.6,82
11.52,12,1,20,3.682019,1.562925,-4.6,1004.5,81
13.85,12,1,21,2.836556,0.976704,-5.0,1004.6,83
14.56,12,1,22,2.516012,1.633917,-5.3,1004.6,85
8.23,12,1,23,3.75877,1.368081,-5.6,1004.4,87
8.43,12,2,0,4.993148,0.26168,-5.9,1004.0,89
9.71,12,2,1,3.950753,0.625738,-6.1,1004.0,89
13.39,12,2,2,3.978088,0.418114,-6.0,1003.6,90
15.48,12,2,3,4.999238,0.087262,-6.5,1003.2,91
18.62,12,2,4,4.98782,0.348782,-6.3,1003.1,91
17.8,12,2,5,5.673111,-1.953409,-6.9,1002.8,91
14.0,12,2,6,5.737829,-1.75423,-7.3,1002.9,87
10.97,12,2,7,5.706339,-1.854102,-7.5,1003.2,84
10.65,12,2,8,4.635919,-1.873033,-7.0,1003.3,82
11.59,12,2,9,5.985384,0.418539,-6.3,1003.0,83
10.58,12,2,10,5.941608,0.835039,-5.7,1002.1,84
12.76,12,2,11,5.999086,0.104714,-5.4,1002.0,85
11.52,12,2,12,5.955277,-0.731216,-4.7,1001.3,85
11.34,12,2,13,2.800741,-1.075104,-4.3,1001.0,82
9.64,12,2,14,1.922523,-0.551275,-4.3,1001.1,80
10.53,12,2,15,3.961072,0.556692,-4.5,1000.9,78
11.97,12,2,16,2.977638,0.365608,-5.2,1001.0,79
12.18,12,2,17,2.944882,0.572427,-4.7,1000.9,78
13.4,12,2,18,4.962731,0.609347,-4.5,1000.6,77
16.58,12,2,19,4.999238,-0.087262,-4.4,1000.3,74
17.96,12,2,20,4.999238,-0.087262,-4.2,1000.0,75
26.68,12,2,21,4.993148,0.26168,-4.2,999.6,75
18.74,12,2,22,5.996345,0.209397,-4.3,999.7,76
38.76,12,2,23,4.938442,-0.782172,-4.4,999.1,78
37.24,12,3,0,4.972609,-0.522642,-4.4,999.0,83
34.2,12,3,1,4.829629,-1.294095,-4.8,999.3,88
31.13,12,3,2,4.980973,-0.435779,-4.8,999.0,88
29.93,12,3,3,5.977168,0.522934,-4.8,998.4,86
28.14,12,3,4,5.991777,0.314016,-4.8,998.4,86
28.99,12,3,5,5.868886,-1.24747,-4.6,998.8,85
30.08,12,3,6,4.851479,-1.209609,-4.4,998.9,85
25.05,12,3,7,5.563103,-2.24764,-4.2,999.0,87
21.46,12,3,8,4.635919,-1.873033,-4.0,999.0,86
23.68,12,3,9,4.781524,-1.461859,-3.4,999.4,86
16.83,12,3,10,5.706339,-1.854102,-3.0,998.9,87
18.66,12,3,11,4.755283,-1.545085,-2.5,998.6,88
20.17,12,3,12,4.980973,-0.435779,-2.4,997.7,90
13.32,12,3,13,5.821774,-1.451531,-2.3,997.3,91
13.46,12,3,14,5.941608,-0.835039,-2.2,997.3,90
15.14,12,3,15,4.667902,-1.79184,-2.1,997.4,89
17.85,12,3,16,5.996345,0.209397,-2.2,996.7,90
18.88,12,3,17,5.999086,0.104714,-2.3,997.1,91
19.58,12,3,18,4.999238,-0.087262,-2.4,996.6,94
24.26,12,3,19,5.977168,0.522934,-2.2,996.4,95
23.52,12,3,20,5.996345,0.209397,-2.1,995.9,94
23.53,12,3,21,5.999086,-0.104714,-1.9,995.4,94
17.96,12,3,22,6.0,0.0,-1.6,994.5,94
41.93,12,3,23,5.941608,-0.835039,-1.4,993.9,94
39.76,12,4,0,4.806308,-1.378187,-1.3,993.8,94
35.53,12,4,1,5.991777,-0.314016,-1.0,992.8,95
35.0,12,4,2,4.924039,-0.868241,-0.8,992.3,96
32.87,12,4,3,4.908136,-0.954045,-0.6,991.8,96
32.51,12,4,4,4.95134,-0.695866,-0.3,991.2,96
30.29,12,4,5,4.87185,-1.124755,0.0,990.7,96
27.5,12,4,6,3.53179,-1.877886,0.4,990.7,96
23.07,12,4,7,2.571502,-1.545114,0.3,990.8,96
17.2,12,4,8,2.427051,-1.763356,0.4,990.9,97
10.86,12,4,9,2.395907,-1.805445,0.7,990.9,96
12.41,12,4,10,2.083975,-2.158019,0.9,991.0,96
8.86,12,4,11,2.083975,-2.158019,1.1,991.0,95
11.58,12,4,12,2.178556,-3.354682,1.2,991.0,94
10.41,12,4,13,1.408415,-2.648843,1.2,991.0,93
9.87,12,4,14,2.194061,-2.045995,1.1,990.8,93
10.25,12,4,15,1.20363,-1.597271,1.0,991.4,93
17.42,12,4,16,0.642788,-0.766044,0.8,991.7,94
19.47,12,4,17,0.62932,-0.777146,0.7,991.9,95
17.38,12,4,18,0.71934,-0.694658,0.7,992.0,95
22.71,12,4,19,1.48629,-1.338261,0.4,992.3,95
23.97,12,4,20,0.544639,-0.838671,0.5,992.7,95
20.78,12,4,21,0.809017,-0.587785,0.1,992.9,96
19.09,12,4,22,0.017452,-0.999848,-0.3,993.5,97
46.75,12,4,23,0.224951,-0.97437,-0.5,993.7,98
48.18,12,5,0,1.879385,-0.68404,-0.7,994.3,98
51.25,12,5,1,2.992692,0.209269,-0.9,994.7,98
49.1,12,5,2,0.927184,-0.374607,-1.0,995.2,98
44.49,12,5,3,1.576022,1.231323,-1.2,996.0,98
44.3,12,5,4,1.975377,0.312869,-1.3,996.3,98
46.54,12,5,5,-0.312869,1.975377,-1.1,996.9,98
48.34,12,5,6,-0.207912,0.978148,-0.7,997.5,99
47.77,12,5,7,-0.996195,-0.087156,-0.5,997.9,99
46.67,12,5,8,0.0,0.0,-0.1,998.6,98
43.07,12,5,9,-0.999848,0.017452,0.2,999.5,98
41.48,12,5,10,-1.985092,-0.243739,0.2,1000.3,98
47.08,12,5,11,-1.891037,0.651136,0.3,1000.8,97
48.52,12,5,12,-0.999848,-0.017452,0.6,1001.4,95
45.8,12,5,13,-0.766044,-0.642788,0.7,1002.1,94
46.95,12,5,14,-0.990268,-0.139173,0.4,1002.8,95
46.57,12,5,15,-0.981627,0.190809,0.2,1002.9,95
43.93,12,5,16,-0.48481,-0.87462,0.2,1004.2,96
40.87,12,5,17,-0.642788,-0.766044,-0.1,1004.8,97
55.93,12,5,18,-1.20363,-1.597271,-0.4,1005.4,97
54.83,12,5,19,-0.992546,-0.121869,-0.9,1006.0,98
45.58,12,5,20,-0.156434,-0.987688,-0.9,1006.8,98
36.41,12,5,21,-1.985092,-0.243739,-1.4,1007.4,98
35.86,12,5,22,-1.975377,-0.312869,-1.6,1008.0,98
60.03,12,5,23,-1.985092,-0.243739,-2.3,1008.5,98
54.98,12,6,0,-1.985092,-0.243739,-3.2,1009.1,98
45.64,12,6,1,-2.992692,0.209269,-4.0,1009.4,98
46.12,12,6,2,-1.975377,0.312869,-3.7,1009.4,97
37.51,12,6,3,-1.969616,-0.347296,-3.3,1009.7,97
42.26,12,6,4,-1.999695,-0.034905,-3.0,1009.8,97
41.43,12,6,5,-2.977638,0.365608,-2.7,1010.7,97
45.77,12,6,6,-0.017452,-0.999848,-2.5,1011.1,97
55.36,12,6,7,-1.931852,-0.517638,-2.5,1011.4,97
76.41,12,6,8,-1.931852,-0.517638,-2.8,1012.1,97
113.29,12,6,9,-2.988584,0.261467,-2.9,1012.5,97
84.53,12,6,10,-2.983566,0.313585,-3.5,1012.2,96
68.44,12,6,11,-0.838671,-0.544639,-3.3,1011.9,96
64.95,12,6,12,-2.970804,0.417519,-3.2,1012.0,96
58.11,12,6,13,-1.931852,-0.517638,-2.8,1011.8,97
66.05,12,6,14,-0.920505,-0.390731,-2.7,1011.9,97
75.16,12,6,15,-0.766044,-0.642788,-2.7,1012.2,97
81.57,12,6,16,-0.920505,-0.390731,-2.8,1012.3,97
71.32,12,6,17,0.381618,-1.963254,-2.8,1012.3,97
63.94,12,6,18,-0.5,-0.866025,-2.9,1012.3,97
61.94,12,6,19,-0.390731,-0.920505,-2.9,1012.4,97
64.62,12,6,20,-0.777146,-0.62932,-2.9,1012.4,97
65.69,12,6,21,0.275637,-0.961262,-2.8,1012.6,97
70.94,12,6,22,0.406737,-0.913545,-2.8,1012.7,97
70.0,12,6,23,0.275637,-0.961262,-2.8,1012.5,97
65.21,12,0,0,-0.34202,-0.939693,-2.8,1012.3,97
58.61,12,0,1,0.275637,-0.961262,-2.8,1012.4,97
39.57,12,0,2,-0.965926,0.258819,-2.8,1012.3,97
39.27,12,0,3,0.48481,-0.87462,-2.6,1012.4,97
42.57,12,0,4,-0.87462,-0.48481,-2.7,1012.3,97
42.07,12,0,5,0.731354,-0.681998,-2.9,1012.4,97
42.68,12,0,6,-0.656059,-0.75471,-2.7,1012.8,97
44.96,12,0,7,0.406737,-0.913545,-2.7,1013.3,97
46.74,12,0,8,0.681998,-0.731354,-2.5,1013.9,97
46.05,12,0,9,0.997564,0.069756,-2.5,1014.1,97
51.09,12,0,10,0.906308,0.422618,-2.6,1013.9,97
51.93,12,0,11,0.777146,0.62932,-2.5,1013.9,97
52.76,12,0,12,-0.99863,0.052336,-2.5,1013.8,97
56.73,12,0,13,-0.951057,-0.309017,-2.5,1013.9,97
58.23,12,0,14,-0.994522,-0.104528,-2.4,1014.1,97
59.89,12,0,15,-0.987688,-0.156434,-2.4,1014.4,97
68.51,12,0,16,0.139173,-0.990268,-2.4,1014.7,97
67.5,12,0,17,0.469472,-0.882948,-2.4,1015.0,97
64.58,12,0,18,0.587785,-0.809017,-2.7,1015.2,97
63.39,12,0,19,0.325568,-0.945519,-2.8,1015.4,97
47.6,12,0,20,0.325568,-0.945519,-3.0,1015.6,97
39.83,12,0,21,0.309017,-0.951057,-3.2,1015.4,97
35.47,12,0,22,-0.438371,-0.898794,-3.4,1015.6,96
32.04,12,0,23,0.390731,-0.920505,-3.7,1015.4,96
32.78,12,1,0,-0.104528,-0.994522,-4.0,1015.3,96
35.28,12,1,1,0.121869,-0.992546,-4.4,1015.6,95
32.08,12,1,2,1.867161,-0.716736,-4.7,1015.3,95
28.76,12,1,3,1.285575,-1.532089,-5.3,1015.2,95
25.45,12,1,4,1.43868,-1.389317,-5.3,1015.1,95
26.16,12,1,5,0.406737,-0.913545,-5.5,1015.1,94
28.2,12,1,6,1.414214,-1.414214,-5.4,1014.9,94
29.26,12,1,7,1.20363,-1.597271,-5.1,1014.5,95
31.75,12,1,8,1.414214,-1.414214,-4.5,1014.3,95
32.35,12,1,9,1.43868,-1.389317,-3.8,1014.4,96
34.18,12,1,10,1.030076,-1.714335,-3.1,1013.9,96
38.45,12,1,11,1.20363,-1.597271,-2.4,1013.7,97
43.44,12,1,12,1.20363,-1.597271,-2.2,1013.3,97
47.1,12,1,13,1.509419,-1.312118,-1.9,1013.0,97
50.48,12,1,14,1.20363,-1.597271,-1.5,1012.9,98
52.33,12,1,15,1.175571,-1.618034,-1.3,1012.9,98
53.1,12,1,16,1.258641,-1.554292,-1.1,1012.7,98
55.25,12,1,17,0.544639,-0.838671,-0.8,1012.7,98
61.97,12,1,18,1.0,-1.732051,-0.6,1012.6,98
67.32,12,1,19,1.030076,-1.714335,-0.4,1012.6,98
69.62,12,1,20,0.422618,-0.906308,-0.1,1012.9,99
66.56,12,1,21,0.45399,-0.891007,-0.1,1012.9,99
62.93,12,1,22,0.258819,-0.965926,0.1,1012.9,99
62.36,12,1,23,0.190809,-0.981627,0.3,1012.9,99
55.66,12,2,0,-0.642788,-0.766044,0.4,1012.9,99
44.46,12,2,1,-2.944882,-0.572427,2.4,1012.9,99
37.48,12,2,2,-2.954423,-0.520945,2.2,1013.1,99
33.64,12,2,3,-1.94874,-0.449902,2.1,1013.3,99
29.06,12,2,4,-2.963065,-0.469303,2.1,1013.6,99
26.8,12,2,5,-2.970804,-0.417519,2.1,1014.2,99
30.26,12,2,6,-1.985092,-0.243739,2.1,1014.5,99
29.22,12,2,7,-2.954423,-0.520945,2.2,1015.0,99
30.06,12,2,8,-1.175571,-1.618034,2.3,1015.1,99
23.89,12,2,9,-2.92311,-0.674853,2.5,1015.8,99
24.6,12,2,10,-1.638304,-1.147153,3.1,1015.3,99
26.42,12,2,11,-1.732051,-1.0,3.6,1015.0,99
27.07,12,2,12,-0.75471,-0.656059,4.1,1014.7,99
